it,ft,bt,transmission,ownerNo,oem,model,modelYear,price,Insurance Validity,Kms Driven,Mileage,Engine,Seats.1,Color,Max Power.1,Seating Capacity.1,Steering Type.1,Tyre Type.1,Alloy Wheel Size.1,No Door Numbers.1,Gear Box,Drive Type,Seating Capacity.2,Steering Type.2,Tyre Type.2,No Door Numbers.2,Alloy Wheel Size.2,City,Top Speed.1,Drive Type.1,Turning Radius.1,Rear Brake Type.1,Gear Box.1,Front Brake Type.1,Acceleration.1
0,Diesel,Sedan,Manual,2,Maruti,Maruti Swift Dzire Tour,2018,₹ 4.20 Lakh,Third Party insurance,"1,20,000 Kms",19.95 kmpl,1248 CC,5.0,Others,74.02bhp@4000rpm,5.0,Power,"Tubeless,Radial",,4.0,,,,,,,,Jaipur,,,4.8,Drum,5 Speed,Ventilated Disc,
0,Diesel,MUV,Manual,2,Toyota,Toyota Innova,2012,₹ 5 Lakh,Third Party insurance,"1,50,000 Kms",11.4 kmpl,2494 CC,7.0,Others,100.6bhp@3600rpm,7.0,Power,"Tubeless,Radial",15,5.0,,,,,,,,Jaipur,148.5km/hr,,5.4 metres,Disc,5 Speed,Ventilated Disc,17.55 seconds
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2020,₹ 7.50 Lakh,Third Party insurance,"40,000 Kms",21 kmpl,1197 CC,5.0,Others,81.80bhp@6000rpm,5.0,Electric,"Tubeless, Radial",,5.0,,,,,,,,Jaipur,,,,Drum,5 Speed,Disc,
0,Diesel,SUV,Manual,1,Maruti,Maruti Vitara Brezza,2018,₹ 9 Lakh,Third Party insurance,"1,50,000 Kms",24.3 kmpl,1248 CC,5.0,Others,88.5bhp@4000rpm,5.0,Power,"Tubeless,Radial",16,5.0,,,,,,,,Jaipur,172 kmph,FWD,5.2 meters,Drum,5 Speed,Ventilated Disc,12.36 Seconds
0,Petrol,Sedan,Automatic,1,Maruti,Maruti Ciaz,2019,₹ 7.30 Lakh,Third Party insurance,"1,50,000 Kms",20.28 kmpl,1462 CC,5.0,Others,103.25bhp@6000rpm,5.0,Power,"Tubeless, Radial",15,4.0,,,,,,,,Jaipur,,FWD,5.4 metres,Drum,4 Speed,Ventilated Disc,
0,Petrol,Sedan,Automatic,1,Maruti,Maruti Ciaz,2019,₹ 7.30 Lakh,Third Party insurance,"1,50,000 Kms",20.28 kmpl,1462 CC,5.0,Others,103.25bhp@6000rpm,5.0,Power,"Tubeless, Radial",15,4.0,,,,,,,,Jaipur,,FWD,5.4 metres,Drum,4 Speed,Ventilated Disc,
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,2022,₹ 8.10 Lakh,Third Party insurance,"20,000 Kms",22.38 kmpl,1197 CC,5.0,Others,88.50bhp@6000rpm,5.0,Electric,"Radial, Tubeless",15,5.0,,,,,,,,Jaipur,,,4.8,Drum,5-Speed,Disc,
0,Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2016,₹ 5 Lakh,Third Party insurance,"1,50,000 Kms",20.85 kmpl,1197 CC,5.0,Others,83.14bhp@6000rpm,5.0,Power,"Tubeless,Radial",,4.0,,,,,,,,Jaipur,158 Kmph,FWD,4.8 metres,Drum,5 Speed,Ventilated Disc,12.6 Seconds
0,Diesel,Hatchback,Manual,2,Hyundai,Hyundai Grand i10,2016,₹ 5 Lakh,Third Party insurance,"60,000 Kms",24 kmpl,1120 CC,5.0,Others,70bhp@4000rpm,5.0,Power,Tubeless,,5.0,,,,,,,,Jaipur,157 Kmph,FWD,4.8 metres,Drum,5 Speed,Disc,15.6 Seconds
0,Diesel,Sedan,Automatic,1,Jaguar,Jaguar XE,2019,₹ 32 Lakh,Third Party insurance,"60,000 Kms",13.5 kmpl,1999 CC,5.0,Others,177bhp@4000rpm,5.0,Power,"Tubeless,Radial",17,4.0,,,,,,,,Jaipur,228 kmph,RWD,,Disc,8 Speed,Disc,8.77 Seconds
0,Petrol,Hatchback,Manual,2,Maruti,Maruti 800,2011,₹ 1.50 Lakh,Third Party insurance,"1,50,000 Kms",16.1 kmpl,796 CC,4.0,Others,37bhp@5000rpm,4.0,Manual,Radial,12,4.0,,,,,,,,Jaipur,144km/hr,FWD,4.4metres,Drum,4 Speed,Disc,21 Seconds
0,Petrol,Hatchback,Manual,2,Maruti,Maruti Alto K10,2014,₹ 2.50 Lakh,Third Party insurance,"90,000 Kms",20.92 kmpl,998 CC,5.0,Others,67.1bhp@6200rpm,5.0,Power,"Tubeless,Radial",13,5.0,,,,,,,,Jaipur,,FWD,4.6metres,Drum,5 Speed,Ventilated Disc,13.3 Seconds
0,Diesel,Hatchback,Manual,1,Renault,Renault Pulse,2012,₹ 2 Lakh,Third Party insurance,"1,20,000 Kms",23.08 kmpl,1461 CC,5.0,Others,63.12bhp@4000rpm,5.0,Power,"Tubeless,Radial",14,5.0,,,,,,,,Jaipur,,FWD,4.65 metres,Drum,5 Speed,Ventilated Disc,
0,Cng,Hatchback,Manual,1,Maruti,Maruti S-Presso,2021,₹ 6 Lakh,Third Party insurance,"60,000 Kms",,998 CC,4.0,Others,58.33bhp@5500rpm,4.0,Power,"Tubeless, Radial",,5.0,,,,,,,,Jaipur,,FWD,4.5,Drum,5-Speed,Ventilated Disc,
0,Petrol,Sedan,Manual,1,Tata,Tata Zest,2014,₹ 4 Lakh,Third Party insurance,"1,20,000 Kms",17.57 kmpl,1193 CC,5.0,Others,88.7bhp@5000rpm,5.0,Power,"Tubeless,Radial",,4.0,,,,,,,,Jaipur,154 Kmph,FWD,5.1 metres,Drum,5 Speed,Disc,17 Seconds
0,Petrol,Hatchback,Manual,2,Maruti,Maruti Alto,2011,₹ 2 Lakh,Third Party insurance,"90,000 Kms",19.7 kmpl,796 CC,5.0,Others,46.3bhp@6200rpm,5.0,Power,"Tubeless,Radial",12,5.0,,,,,,,,Jaipur,137km/hr,FWD,4.6m,Drum,5 Speed,Disc,17.7 seconds
0,Diesel,Sedan,Automatic,5,Hyundai,Hyundai Elantra,2021,₹ 20 Lakh,Third Party insurance,"30,000 Kms",14.62 kmpl,1493 CC,5.0,Light Orange,113.45bhp@4000rpm,5.0,Power,"Tubeless,Radial",R16,4.0,,,,,,,,Jaipur,,FWD,,Disc,6 Speed,Disc,
0,Diesel,Hatchback,Manual,1,Fiat,Fiat Avventura,2015,₹ 3.50 Lakh,Third Party insurance,"1,20,000 Kms",20.5 kmpl,1248 CC,5.0,Others,91.72bhp@4000rpm,5.0,Power,"Tubeless,Radial",16,5.0,,,,,,,,Jaipur,,FWD,5.4 metres,Drum,5 Speed,Ventilated Disc,14 Seconds
0,Diesel,SUV,Manual,1,Mahindra,Mahindra XUV500,2013,₹ 7 Lakh,Third Party insurance,"1,20,000 Kms",15.1 kmpl,2179 CC,7.0,Others,140bhp@3750rpm,7.0,Power,"Tubeless,Radial ",,5.0,,,,,,,,Jaipur,175 kmph,FWD,5.6 metres,Disc & Caliper Type,6 Speed ,Disc & Caliper Type,12.5 Seconds
0,Diesel,Sedan,Manual,1,Honda,Honda City,2015,₹ 4.50 Lakh,Third Party insurance,"1,20,000 Kms",26 kmpl,1498 CC,5.0,Others,98.6bhp@3600rpm,5.0,Power,"Tubeless,Radial",15,4.0,,,,,,,,Jaipur,190 Kmph,FWD,5.3 metres,Drum,6 Speed ,Disc,10 Seconds
0,Diesel,Sedan,Manual,1,Honda,Honda City,2015,₹ 6 Lakh,Third Party insurance,"1,20,000 Kms",25.1 kmpl,1498 CC,5.0,Others,98.6bhp@3600rpm,5.0,Power,"Tubeless,Radial",15,4.0,,,,,,,,Jaipur,190 Kmph,FWD,5.3 metres,Drum,6 Speed ,Disc,10 Seconds
0,Petrol,Sedan,Manual,1,Hyundai,Hyundai Xcent,2014,₹ 4 Lakh,Third Party insurance,"60,000 Kms",19.1 kmpl,1197 CC,5.0,Others,82bhp@6000rpm,5.0,Power,Tubeless,14,4.0,,,,,,,,Jaipur,172 Kmph,FWD ,4.7 metres,Drum,5 Speed ,Disc ,14.2 Seconds
0,Petrol,Hatchback,Manual,3,Maruti,Maruti Alto K10,2016,₹ 3.02 Lakh,Third Party insurance,"60,000 Kms",23.95 kmpl,998 CC,5.0,Others,67.05bhp@6000rpm,5.0,Power,"Tubeless,Radial",,5.0,,,,,,,,Jaipur,145 Kmph,FWD,4.6 metres,Drum,5 Speed,Ventilated Disc,13.3 Seconds
0,Petrol,Sedan,Manual,1,Hyundai,Hyundai Aura,2022,₹ 8.30 Lakh,Third Party insurance,"20,000 Kms",20.5 kmpl,1197 CC,5.0,Others,81.86bhp@6000rpm,5.0,Electric,"Tubeless,Radial",15,4.0,,,,,,,,Jaipur,,,,Drum,5-Speed,Disc,
0,Diesel,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2014,₹ 5 Lakh,Third Party insurance,"1,50,000 Kms",23.4 kmpl,1248 CC,5.0,Others,74bhp@4000rpm,5.0,Power,"Tubeless,Radial",14,4.0,,,,,,,,Jaipur,,FWD,4.8metres,Drum,5 Speed,Ventilated Disc,
0,Diesel,Hatchback,Manual,2,Maruti,Maruti Ritz,2010,₹ 1.80 Lakh,Third Party insurance,"1,20,000 Kms",21.1 kmpl,1248 CC,5.0,Others,73.9bhp@4000rpm,5.0,Power,"Tubeless,Radial",14,5.0,,,,,,,,Jaipur,156km/hr,FWD,4.7m,Drum,5-Speed,Ventilated Disk,14.2
0,Diesel,Hatchback,Manual,4,Ford,Ford Figo,2011,₹ 2.50 Lakh,Third Party insurance,"1,20,000 Kms",20 kmpl,1399 CC,5.0,Others,68bhp@4000rpm,5.0,Power,"Tubeless,Radial",14,5.0,,,,,,,,Jaipur,148km/hr,Front Wheel Drive,4.9m,Drum,5 Speed,Ventilated Discs,14.8 Seconds
0,Petrol,Sedan,Manual,1,Hyundai,Hyundai Accent,2011,₹ 3 Lakh,Third Party insurance,"70,000 Kms",16.36 kmpl,1495 CC,5.0,Others,93.7bhp@5500rpm,5.0,Power,"Tubeless,Radial",13,4.0,,,,,,,,Jaipur,,FWD,5.0metres,Self-Adjusting Drum,5 Speed,Ventilated Disc,
0,Petrol,Hatchback,Manual,3,Maruti,Maruti Alto K10,2016,₹ 3.20 Lakh,Third Party insurance,"50,000 Kms",23.95 kmpl,998 CC,5.0,Others,67.05bhp@6000rpm,5.0,Power,"Tubeless,Radial",,5.0,,,,,,,,Jaipur,145 Kmph,FWD,4.6 metres,Drum,5 Speed,Ventilated Disc,13.3 Seconds
0,Diesel,Sedan,Manual,1,Hyundai,Hyundai Verna,2013,₹ 4.50 Lakh,Third Party insurance,"1,20,000 Kms",22.32 kmpl,1582 CC,5.0,Others,126.3bhp@4000rpm,5.0,Power,"Tubeless,Radial",15,4.0,,,,,,,,Jaipur,,FWD,5.2 metres,Disc,4 Speed,Disc,
0,Diesel,Hatchback,Manual,2,Hyundai,Hyundai i20,2010,₹ 2.25 Lakh,Third Party insurance,"1,50,000 Kms",23 kmpl,1396 CC,5.0,Others,90PS at 4000rpm,5.0,Power,"Tubeless,Radial",14,5.0,,,,,,,,Jaipur,,,5.20 mtrs.,Disc,6-Speed,Disc,
0,Diesel,Hatchback,Manual,2,Hyundai,Hyundai i20,2010,₹ 2.25 Lakh,Third Party insurance,"1,50,000 Kms",23 kmpl,1396 CC,5.0,Others,90PS at 4000rpm,5.0,Power,"Tubeless,Radial",14,5.0,,,,,,,,Jaipur,,,5.20 mtrs.,Disc,6-Speed,Disc,
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto K10,2020,₹ 4.50 Lakh,Third Party insurance,"70,000 Kms",23.95 kmpl,998 CC,5.0,Others,67.05bhp@6000rpm,5.0,Power,"Tubeless,Radial",,5.0,,,,,,,,Jaipur,145 Kmph,FWD,4.6 metres,Drum,5 Speed,Ventilated Disc,13.3 Seconds
0,Petrol,Hatchback,Manual,3,Maruti,Maruti Alto K10,2016,₹ 3.20 Lakh,Third Party insurance,"60,000 Kms",23.95 kmpl,998 CC,5.0,Others,67.05bhp@6000rpm,5.0,Power,"Tubeless,Radial",,5.0,,,,,,,,Jaipur,145 Kmph,FWD,4.6 metres,Drum,5 Speed,Ventilated Disc,13.3 Seconds
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2011,₹ 3 Lakh,Third Party insurance,"50,000 Kms",17 kmpl,1197 CC,5.0,Others,80 PS at 5200 rpm,5.0,Power,"Tubeless,Radial",14,5.0,,,,,,,,Jaipur,,,5.20 mtrs.,Drum,5 Speed,Disk,
0,Petrol,Hatchback,Manual,3,Ford,Ford Figo,2011,₹ 2 Lakh,Third Party insurance,"1,20,000 Kms",15.6 kmpl,1196 CC,5.0,Others,70bhp@6250rpm,5.0,Power,"Tubeless,Radial",14,5.0,,,,,,,,Jaipur,148km/hr,Front Wheel Drive,4.9m,Drum,5 Speed,Ventilated Disc,14.8 Seconds
0,Diesel,Sedan,Manual,1,Volkswagen,Volkswagen Passat,2013,₹ 6.80 Lakh,Third Party insurance,"1,50,000 Kms",18.33 kmpl,1968 CC,5.0,Others,167.7bhp@4200rpm,5.0,Power,"Tubeless,Radial",16,4.0,,,,,,,,Jaipur,185km/hr,FWD,5.35 metres,Disc,6 Speed ,Disc ,11.5 Seconds 
0,Petrol,Sedan,Manual,4,Toyota,Toyota Corolla Altis,2008,₹ 3.50 Lakh,Third Party insurance,"1,20,000 Kms",14.53 kmpl,1798 CC,5.0,Others,138bhp@6400rpm,5.0,Power,"Tubeless,Radial",15,4.0,,,,,,,,Jaipur,205km/hr,FWD,5.3metres,Solid Disc ,6 Speed,Ventilated Disc,10.42Seconds
0,Diesel,Hatchback,Manual,2,Volkswagen,Volkswagen CrossPolo,2014,₹ 3.50 Lakh,Third Party insurance,"1,50,000 Kms",22.07 kmpl,1199 CC,5.0,Others,74bhp@4200rpm,5.0,Power,"Tubeless,Radial",15,5.0,,,,,,,,Jaipur,,FWD,4.97 metres,Drum,5 Speed,Disc,
0,Diesel,Hatchback,Manual,1,Maruti,Maruti Swift,2011,₹ 3.50 Lakh,Third Party insurance,"1,50,000 Kms",22.9 kmpl,1248 CC,5.0,Others,74bhp@4000rpm,5.0,Power,"Tubeless,Radial",14,5.0,,,,,,,,Jaipur,158km/hr,FWD,4.8 metres,Drum,5 Speed,Ventilated Disc,13.75 Seconds
0,Petrol,Hatchback,Manual,2,Maruti,Maruti Alto,2008,₹ 2 Lakh,Third Party insurance,"1,50,000 Kms",19.7 kmpl,796 CC,5.0,Others,46.3bhp@6200rpm,5.0,Manual,"Tubeless,Radial",12,5.0,,,,,,,,Jaipur,137km/hr,2WD,4.6m,Drum,5 Speed,Disc,17.7 seconds
0,Petrol,Sedan,Manual,1,Honda,Honda City,2011,₹ 4.50 Lakh,Third Party insurance,"80,000 Kms",17 kmpl,1497 CC,5.0,Others,"118PS at 6,600 rpm",5.0,Power,"Tubeless,Radial",15,4.0,,,,,,,,Jaipur,,FWD,5.3 m,Drum,5 Speed,Disc,
0,Petrol,Hatchback,Manual,3,Maruti,Maruti Swift,2014,₹ 3.50 Lakh,Third Party insurance,"1,00,000 Kms",22 kmpl,1197 CC,5.0,Others,81.80bhp@6000rpm,5.0,Power,Tubeless,,5.0,,,,,,,,Jaipur,,FWD,4.8 Meters,Drum,5,Disc,
0,Diesel,Hatchback,Manual,1,Maruti,Maruti Swift,2013,₹ 5.25 Lakh,Third Party insurance,"1,20,000 Kms",22.9 kmpl,1248 CC,5.0,Others,74bhp@4000rpm,5.0,Power,"Tubeless,Radial",14,5.0,,,,,,,,Jaipur,158km/hr,FWD,4.8 metres,Drum,5 Speed,Ventilated Disc,13.75 Seconds
0,Petrol,Hatchback,Manual,2,Hyundai,Hyundai i20,2011,₹ 5.20 Lakh,Third Party insurance,"60,000 Kms",18.5 kmpl,1197 CC,5.0,Others,80 PS at 5200 rpm,5.0,Power,"Tubeless,Radial",14,5.0,,,,,,,,Jaipur,,,5.2 mtrs.,Drum,5 Speed,Disk,
0,Diesel,Hatchback,Manual,2,Maruti,Maruti Swift,2013,₹ 4.50 Lakh,Third Party insurance,"1,20,000 Kms",22.9 kmpl,1248 CC,5.0,Others,74bhp@4000rpm,5.0,Power,"Tubeless,Radial",14,5.0,,,,,,,,Jaipur,158km/hr,FWD,4.8 metres,Drum,5 Speed,Ventilated Disc,13.75 Seconds
0,Diesel,Hatchback,Manual,1,Fiat,Fiat Avventura,2015,₹ 6 Lakh,Third Party insurance,"80,000 Kms",20.5 kmpl,1248 CC,5.0,Others,91.72bhp@4000rpm,5.0,Power,"Tubeless,Radial",16,5.0,,,,,,,,Jaipur,,FWD,5.4 metres,Drum,5 Speed,Ventilated Disc,14 Seconds
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,2010,"₹ 79,000 ",Third Party insurance,"50,000 Kms",20.36 kmpl,1197 CC,5.0,Others,78.9bhp@6000rpm,5.0,Power,"Tubeless,Radial",13,4.0,,,,,,,,Jaipur,,FWD,,Drum,5 Speed,Ventilated Disc,
0,Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2023,₹ 5 Lakh,Third Party insurance,"10,000 Kms",22.41 kmpl,1197 CC,5.0,Others,88.50bhp@6000rpm,5.0,Electric,"Tubeless, Radial",15,4.0,,,,,,,,Jaipur,,,4.8,Drum,5 Speed,Disc,
0,Petrol,SUV,Automatic,2,Maruti,Maruti Jimny,2023,₹ 8 Lakh,Third Party insurance,"50,000 Kms",16.39 kmpl,1462 CC,4.0,Others,103.39bhp@6000rpm,4.0,Electric,"Tubeless, Radial",,5.0,,,,,,,,Jaipur,,AWD,5.7,Drum,4-speed,Disc,
0,Petrol,Hatchback,Manual,2,Maruti,Maruti Swift,2012,₹ 1.60 Lakh,Third Party insurance,"80,000 Kms",18.6 kmpl,1197 CC,5.0,Others,85.8bhp@6000rpm,5.0,Power,"Tubeless,Radial",14,5.0,,,,,,,,Jaipur,160km/hr,FWD,4.8 metres,Drum,5 Speed,Ventilated Disc,12.29 Seconds
0,Petrol,Hatchback,Automatic,2,Renault,Renault KWID,2016,₹ 2.20 Lakh,Third Party insurance,"90,000 Kms",23.01 kmpl,999 CC,5.0,Others,67bhp@5500rpm,5.0,Power,"Tubeless,Radial",,5.0,,,,,,,,Jaipur,155.8 kmph,FWD,4.9 metres,Drum,5 Speed,Disc,13.90 Seconds
0,Petrol,SUV,Manual,1,Tata,Tata Punch,2022,₹ 7 Lakh,Third Party insurance,"30,000 Kms",20.09 kmpl,1199 CC,5.0,Others,86.63bhp@6000rpm,5.0,Electric,"Tubeless,Radial",,5.0,,,,,,,,Jaipur,,,,Drum,5 Speed,Disc,
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto K10,2014,₹ 2 Lakh,Third Party insurance,"70,000 Kms",23.95 kmpl,998 CC,5.0,Others,67.05bhp@6000rpm,5.0,Power,"Tubeless,Radial",,5.0,,,,,,,,Jaipur,145 Kmph,FWD,4.6 metres,Drum,5 Speed,Ventilated Disc,13.3 Seconds
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto K10,2014,₹ 2 Lakh,Third Party insurance,"70,000 Kms",23.95 kmpl,998 CC,5.0,Others,67.05bhp@6000rpm,5.0,Power,"Tubeless,Radial",,5.0,,,,,,,,Jaipur,145 Kmph,FWD,4.6 metres,Drum,5 Speed,Ventilated Disc,13.3 Seconds
0,Petrol,Sedan,Manual,2,Maruti,Maruti Swift Dzire,2010,₹ 1.50 Lakh,Third Party insurance,"1,00,000 Kms",17.5 kmpl,1298 CC,5.0,Others,85.8bhp@6000rpm,5.0,Power,"Tubeless,Radial",14,4.0,,,,,,,,Jaipur,,2 WD,4.7m,Drum,5 Speed,Ventilated Disc,
0,Petrol,MUV,Manual,1,Renault,Renault Triber,2020,₹ 6 Lakh,Third Party insurance,"70,000 Kms",20 kmpl,999 CC,7.0,Others,71.01bhp@6250rpm,7.0,Electric,"Tubeless, Radial",,5.0,,,,,,,,Jaipur,,,,Drum,5 Speed,Disc,
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto,2012,₹ 1.30 Lakh,Third Party insurance,"70,000 Kms",19.7 kmpl,796 CC,5.0,Others,46.3bhp@6200rpm,5.0,Manual,"Tubeless,Radial",12,5.0,,,,,,,,Jaipur,137km/hr,2WD,4.6m,Drum,5 Speed,Disc,17.7 seconds
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto,2012,₹ 1.50 Lakh,Third Party insurance,"60,000 Kms",19.7 kmpl,796 CC,5.0,Others,46.3bhp@6200rpm,5.0,Power,"Tubeless,Radial",12,5.0,,,,,,,,Jaipur,137km/hr,FWD,4.6m,Drum,5 Speed,Disc,17.7 seconds
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,2008,"₹ 72,000 ",Third Party insurance,"1,50,000 Kms",18.9 kmpl,998 CC,5.0,Others,67.1bhp@6200rpm,5.0,Power,"Tubeless, Radial",14,4.0,,,,,,,,Jaipur,,FWD,4.6metres,Drum,5 Speed,Ventilated Disc,
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai EON,2014,₹ 1.60 Lakh,Third Party insurance,"1,50,000 Kms",21.1 kmpl,814 CC,5.0,Others,55.2bhp@5500rpm,5.0,Power,Tubeless,,5.0,,,,,,,,Jaipur,135 Kmph,FWD,4.6 metres,Drum,5 Speed,Disc,19 Seconds
0,Diesel,Hatchback,Manual,2,Volkswagen,Volkswagen Polo,2012,₹ 2 Lakh,Third Party insurance,"1,20,000 Kms",22.07 kmpl,1199 CC,5.0,Others,73.9bhp@4200rpm,5.0,Power,"Tubeless,Radial",14,5.0,,,,,,,,Jaipur,164.1km/hr,FWD,4.97 metres,Drum,5 Speed,Disc,14.4 Seconds
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto,2002,"₹ 40,000 ",Third Party insurance,"1,50,000 Kms",19.7 kmpl,796 CC,5.0,Others,46.3bhp@6200rpm,5.0,Manual,"Tubeless,Radial",12,5.0,,,,,,,,Jaipur,137km/hr,2WD,4.6m,Drum,5 Speed,Disc,17.7 seconds
0,Diesel,SUV,Manual,1,Ford,Ford Ecosport,2014,₹ 3.50 Lakh,Third Party insurance,"1,00,000 Kms",22.7 kmpl,1498 CC,5.0,Others,89.84bhp@3750rpm,5.0,Power,"Tubeless,Radial",,5.0,,,,,,,,Jaipur,182 Kmph,FWD,5.3 metres,Drum,5 Speed,Ventilated Disc,13.5 Seconds
0,Petrol,Hatchback,Manual,1,Chevrolet,Chevrolet Beat,2011,₹ 1.08 Lakh,Third Party insurance,"1,20,000 Kms",18.6 kmpl,1199 CC,5.0,Others,79.4bhp@6200rpm,5.0,Power,"Tubeless,Radial",14,5.0,,,,,,,,Jaipur,,FWD,4.85metres,Drum,5 Speed,Disc,
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto,2007,₹ 1.05 Lakh,Third Party insurance,"70,000 Kms",19.7 kmpl,796 CC,5.0,Others,46.3bhp@6200rpm,5.0,Manual,"Tubeless,Radial",12,5.0,,,,,,,,Jaipur,137km/hr,2WD,4.6m,Drum,5 Speed,Disc,17.7 seconds
0,Petrol,SUV,Manual,1,Renault,Renault Kiger,2022,₹ 8.50 Lakh,Third Party insurance,"20,000 Kms",19.17 kmpl,999 CC,5.0,Others,71.01bhp@6250rpm,5.0,Electric,"Tubeless, Radial",16,5.0,,,,,,,,Jaipur,,,,Drum,5 Speed,Disc,
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto,2009,₹ 1 Lakh,Third Party insurance,"40,000 Kms",19.7 kmpl,796 CC,5.0,Others,46.3bhp@6200rpm,5.0,Manual,"Tubeless,Radial",12,5.0,,,,,,,,Jaipur,137km/hr,2WD,4.6m,Drum,5 Speed,Disc,17.7 seconds
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2018,₹ 5 Lakh,Third Party insurance,"80,000 Kms",21.4 kmpl,1197 CC,5.0,Others,83.1bhp@6000rpm,5.0,Power,"Tubeless,Radial",,5.0,,,,,,,,Jaipur,180 Kmph,FWD,4.9 meters,Drum,5 Speed,Disc,12.36 seconds
0,Petrol,Sedan,Automatic,3,Toyota,Toyota Camry,2014,₹ 9.75 Lakh,Third Party insurance,"70,000 Kms",19.16 kmpl,2494 CC,5.0,White,158.2bhp@5700rpm,5.0,Power,"Tubeless,Radial",17,4.0,6 Speed ,FWD,,,,,,Kolkata,,,,,,,
0,Petrol,Hatchback,Manual,1,Datsun,Datsun RediGO,2017,₹ 2.66 Lakh,Comprehensive,"23,981 Kms",22.7 kmpl,799 CC,5.0,Red,53.64bhp@5678rpm,5.0,Power,,,5.0,5-Speed,2WD,,,,,,Kolkata,,,,,,,
0,Petrol,SUV,Automatic,1,Renault,Renault Kiger,2021,₹ 5.95 Lakh,Comprehensive,"7,100 Kms",19.03 kmpl,999 CC,5.0,Blue,71.01bhp@6250rpm,5.0,Electric,"Tubeless, Radial",,5.0,5 Speed,,,,,,,Kolkata,,,,,,,
0,Petrol,Hatchback,Manual,2,Hyundai,Hyundai i20,2011,₹ 2.23 Lakh,Third Party,"71,574 Kms",17 kmpl,1197 CC,5.0,Red,80 PS at 5200 rpm,5.0,Power,"Tubeless,Radial",14,5.0,5 Speed,FWD,,,,,,Kolkata,,,,,,,
0,Diesel,SUV,Automatic,2,Audi,Audi Q3,2014,₹ 12 Lakh,Third Party insurance,"50,000 Kms",15.73 kmpl,1968 CC,5.0,White,174.33bhp@4200rpm,5.0,Power,"Tubeless,Radial",16,5.0,7-Speed S-Tronic ,AWD,,,,,,Kolkata,,,,,,,
0,Petrol,Hatchback,Automatic,1,Maruti,Maruti Wagon R,2018,₹ 4.25 Lakh,Comprehensive,"35,629 Kms",20.52 kmpl,1197 CC,5.0,Brown,81.80bhp@6000rpm,5.0,Power,"Tubeless Tyres, Radial",,5.0,5 Speed,FWD,,,,,,Kolkata,,,,,,,
0,Petrol,Hatchback,Automatic,2,Hyundai,Hyundai Santro,2020,₹ 5.96 Lakh,Comprehensive,"11,476 Kms",20.3 kmpl,1086 CC,5.0,Silver,68.05bhp@5500rpm,5.0,Electric,"Tubeless,Radial",,5.0,5 Speed,FWD,,,,,,Kolkata,,,,,,,
0,Petrol,Hatchback,Manual,1,Renault,Renault KWID,2018,₹ 2.50 Lakh,Third Party insurance,"31,000 Kms",25.17 kmpl,799 CC,5.0,Silver,53.3bhp@5678rpm,5.0,Power,"Tubeless,Radial",,5.0,5 Speed,FWD,,,,,,Kolkata,,,,,,,
0,Petrol,Sedan,Manual,2,Maruti,Maruti Swift Dzire,2011,₹ 2.21 Lakh,Comprehensive,"41,005 Kms",17.5 kmpl,1298 CC,5.0,Silver,85.8bhp@6000rpm,5.0,Power,"Tubeless,Radial",14,4.0,5 Speed,2 WD,,,,,,Kolkata,,,,,,,
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,2010,₹ 2.08 Lakh,Third Party,"60,055 Kms",18.9 kmpl,998 CC,5.0,Red,67.1bhp@6200rpm,5.0,Manual,"Tubeless, Radial",13,4.0,5 Speed,FWD,,,,,,Kolkata,,,,,,,
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,2013,₹ 3.11 Lakh,Comprehensive,"65,005 Kms",18.6 kmpl,1197 CC,5.0,Grey,85.8bhp@6000rpm,5.0,Power,"Tubeless,Radial",14,5.0,5 Speed,FWD,,,,,,Kolkata,,,,,,,
0,Petrol,Hatchback,Manual,1,Renault,Renault KWID,2022,₹ 4.64 Lakh,Third Party,"2,657 Kms",22.3 kmpl,799 CC,5.0,Red,53.26bhp@5600rpm,5.0,Electric,"Tubeless,Radial",,5.0,5 Speed,FWD,,,,,,Kolkata,,,,,,,
