it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText.imgUrl,trendingText.heading,trendingText.desc,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,Mileage,Engine,Max Power,Torque,Wheel Size,Seats,Color,Engine Type,Displacement,Max Power,Max Torque,No of Cylinder,Values per Cylinder,Value Configuration,Fuel Suppy System,BoreX Stroke,Compression Ratio,Turbo Charger,Super Charger,Seating Capacity,Steering Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,Ground Clearance Unladen,Seating Capacity,Steering Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Gear Box,Drive Type,Seating Capacity,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Cargo Volumn,Top Speed,Acceleration,City
0,Petrol,Hatchback,"49,241",Manual,2,2nd Owner,Hyundai,Hyundai i20,2018,5701,1.2 Asta Option,₹ 7.12 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2018,Third Party insurance,Petrol,5 Seats,"49,241 Kms",TS10,Second Owner,1197 cc,Manual,2018.0,18.6 kmpl,1197 CC,81.83bhp,114.7Nm,16,5,White,Kappa VTVT Petrol Engine,1197,81.83bhp@6000rpm,114.7Nm@4000rpm,4.0,4.0,DOHC,MPFI,,,No,No,,,,,,3985mm,1734mm,1505mm,2570mm,1505mm,1503mm,1066kg,,,,,,,,5 Speed,FWD,5,Power,5.2 metres,Disc,Drum,Tubeless,16,5,295-litres,170 Kmph,13.2 Seconds,Hyderabad
0,Diesel,SUV,"1,00,000",Automatic,2,2nd Owner,Mercedes-Benz,Mercedes-Benz GLE,2018,4651,250d,₹ 30 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2018,Third Party insurance,Diesel,5 Seats,"1,00,000 Kms",TS09,Second Owner,2143 cc,Automatic,2018.0,17.9 kmpl,2143 CC,201.15bhp,500Nm,19,5,Others,In Line Engine,2143,201.15bhp@3800rpm,500Nm@1600-1800rpm,4.0,4.0,DOHC,CRDi,83.0 x 92.0 mm,16.2:1,Yes,No,,,,,,4819mm,2141mm,1796mm,2915mm,1648mm,1663mm,2150kg,2950kg,,,,,,,9 Speed,AWD,5,Power,5.9 metres,Ventilated Disc,Ventilated Disc,"Radial,Tubeless",19,5,690-litres,212 Kmph,8.6 Seconds,Hyderabad
0,Diesel,SUV,"1,19,422",Automatic,1,1st Owner,Ford,Ford Endeavour,2016,911,3.2 Trend AT 4X4,₹ 22.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Apr 2017,Third Party insurance,Diesel,7 Seats,"1,19,422 Kms",TS08,First Owner,3198 cc,Automatic,2016.0,10.91 kmpl,3198 CC,197.2bhp,470Nm,18,7,White,Diesel Engine,3198,197.2bhp@3000rpm,470Nm@1750-2500rpm,5.0,4.0,DOHC,TDCi,,,Yes,No,,,,,,4892mm,1860mm,1837mm,2850mm,1475mm,1470mm,1879kg,,,,,,,,6 Speed,4WD,7,Power,,Disc,Disc,"Tubeless,Radial",18,5,,,,Hyderabad
0,Petrol,Hatchback,"33,488",Manual,1,1st Owner,Maruti,Maruti Swift,2021,8378,VXI BSVI,₹ 6.70 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2021,Third Party insurance,Petrol,5 Seats,"33,488 Kms",TS07,First Owner,1197 cc,Manual,2021.0,22.38 kmpl,1197 CC,88.50bhp,113Nm,,5,Blue,K Series Dual jet,1197,88.50bhp@6000rpm,113Nm@4400rpm,4.0,4.0,,,,,,,,,,,,3845mm,1735,1530,2450,1530,1530,875-905,1335,,,,,,,5-Speed,,5,Electric,4.8,Disc,Drum,"Radial, Tubeless",,5,268,,,Hyderabad
0,Petrol,SUV,"30,000",Manual,1,1st Owner,Mahindra,Mahindra Thar,2021,7960,LX 4-Str Hard Top BSVI,₹ 16.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2021,Third Party insurance,Petrol,4 Seats,"30,000 Kms",,First Owner,1997 cc,Manual,2021.0,15.2 kmpl,1997 CC,150bhp,300Nm,18,4,Others,mStallion 150 TGDi Engine,1997,150bhp@5000rpm,300Nm@1250-3000rpm,4.0,4.0,,,,,Yes,,,,,,,3985mm,1855mm,1844mm,2450mm,1520mm,1520mm,1815,,,,,,,,6 Speed,4X4,4,Power,,Disc,Drum,"Radial, Tubeless",18,3,,,,Hyderabad
0,Petrol,Hatchback,"21,000",Manual,1,1st Owner,Tata,Tata Altroz,2022,8277,XZ Plus BSVI,₹ 8.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2022,Third Party,Petrol,5 Seats,"21,000 Kms",TS09,First Owner,1199 cc,Manual,2022.0,19.33 kmpl,1199 CC,86.83bhp,113Nm,16,5,White,1.2 l Revotron,1199,86.83bhp@6000rpm,113Nm@3300rpm,3.0,4.0,,,,,No,,,,,,,3990mm,1755,1523,2501,,,1030,,,,,,,,5-Speed,,5,Electric,5.0,Disc,Drum,"Tubeless,Radial",16,5,345,,,Hyderabad
0,Diesel,SUV,"56,545",Manual,1,1st Owner,Jeep,Jeep Compass,2018,6600,2.0 Limited Plus BSIV,₹ 16 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Feb 2019,Third Party insurance,Diesel,5 Seats,"56,545 Kms",TS09,First Owner,1956 cc,Manual,2018.0,17.1 kmpl,1956 CC,170.63bhp,350Nm,18,5,Grey,2.0-Litre 4-Cyl Multijet II Engine,1956,170.63bhp@3750rpm,350Nm@1750-2500rpm,4.0,4.0,DOHC,CRDI,,,Yes,No,,,,,,4395mm,1818mm,1640mm,2636mm,,,1562 kgs,,,,,,,,6 Speed,4X2,5,power,,Disc,Discs,"Radial, Tubless",18,5,408-litres,,,Hyderabad
0,Petrol,Hatchback,"64,000",Manual,1,1st Owner,Volkswagen,Volkswagen Polo,2017,6300,1.0 MPI Highline,₹ 6.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2017,Third Party insurance,Petrol,5 Seats,"64,000 Kms",TS09,First Owner,999 cc,Manual,2017.0,18.78 kmpl,999 CC,75bhp,95Nm,15,5,Blue,MPI Petrol Engine,999,75bhp@6200rpm,95Nm@3000-4300rpm,3.0,4.0,DOHC,MPFI,74.5x76.4 mm,10.5:1,No,No,,,,,,3971mm,1682mm,1469mm,2469mm,1460mm,1456mm,1044Kg,1500Kg,,,,,,,5 Speed,FWD,5,Power,4.97 metres,Disc,Drum,"Tubeless,Radial",15,5,280,165 kmph,14.2 Seconds,Hyderabad
0,Petrol,Sedan,"71,413",Manual,2,2nd Owner,Volkswagen,Volkswagen Ameo,2018,6381,1.0 MPI Trendline,₹ 5.33 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2018,Third Party insurance,Petrol,5 Seats,"71,413 Kms",TS09,Second Owner,999 cc,Manual,2018.0,19.44 kmpl,999 CC,75bhp,95Nm,,5,White,MPI Petrol Engine,999,75bhp@6200rpm,95Nm@3000-4300rpm,3.0,4.0,DOHC,MPFI,74.5 x 76.4 mm,,No,No,,,,,,3995mm,1682mm,1483mm,2470mm,1460mm,1456mm,1027Kg,,,,,,,,5 Speed,FWD,5,Power,5.4 meters,Disc,Drum,"Tubeless,Radial",,4,330-litres,,,Hyderabad
0,Petrol,Hatchback,"31,920",Manual,2,2nd Owner,Renault,Renault KWID,2020,7429,RXT,₹ 4.87 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2020,Third Party,Petrol,5 Seats,"31,920 Kms",TS15,Second Owner,799 cc,Manual,2020.0,22.3 kmpl,799 CC,53.26bhp,72Nm,,5,Red,Petrol Engine,799,53.26bhp@5600rpm,72Nm@4250rpm,3.0,4.0,DOHC,MPFi,,,No,No,,,,,,3731mm,1579mm,1474mm,2422mm,,,710,,,,,,,,5 Speed,FWD,5,Electric,4.9 metres,Disc,Drum,"Tubeless,Radial",,5,279,,16 Seconds,Hyderabad
0,Diesel,SUV,"46,000",Automatic,1,1st Owner,BMW,BMW X1,2019,338,sDrive 20d xLine,₹ 33.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2019,Comprehensive,Diesel,5 Seats,"46,000 Kms",TS11,First Owner,1995 cc,Automatic,2019.0,20.68 kmpl,1995 CC,188bhp,400Nm,17,5,Black,Diesel Engine,1995,188bhp@4000rpm,400Nm@1750-2500rpm,4.0,4.0,DOHC,CRDi,84 X 90 mm,16.5:1,Yes,No,,,,,,4439mm,1821mm,1612mm,2670mm,1561mm,1562mm,1550,,,,,,,,8 Speed,FWD,5,Power,5.8 metres,Disc,Disc,Runflat,17,5,505-litres,222 Kmph,7.8 Seconds,Hyderabad
0,Petrol,Hatchback,"9,939",Manual,2,2nd Owner,Maruti,Maruti S-Presso,2022,7173,VXI Plus 2019-2022,₹ 5.26 Lakh,₹ 5.37 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2023,Comprehensive,Petrol,5 Seats,"9,939 Kms",TS27,Second Owner,998 cc,Manual,2022.0,21.7 kmpl,998 CC,65.71bhp,89Nm,,5,Red,K10C,998,65.71bhp@5500rpm,89Nm@3500rpm,3.0,4.0,,,,,,,,,,,,3565,1520,1567,2380,1316,1318,736-775,1170,,,,,,,5 Speed,FWD,5,Power,4.5,Ventilated Disc,Drum,"Tubeless, Radial",,5,,,,Hyderabad
0,Petrol,Hatchback,"7,156",Manual,1,1st Owner,Maruti,Maruti Baleno,2022,6776,Alpha,₹ 9.26 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2022,Third Party,Petrol,5 Seats,"7,156 Kms",TS08,First Owner,1197 cc,Manual,2022.0,21.01 kmpl,1197 CC,81.80bhp,113Nm,R16,5,Blue,1.2L VVT Engine,1197,81.80bhp@6000rpm,113Nm@4200rpm,4.0,4.0,DOHC,MPFI,,,No,No,,,,,,3995mm,1745mm,1510mm,2520mm,1505mm,1515mm,865-890,1340kg,,,,,,,5 Speed,FWD,5,Electric,4.9,Disc,Drum,"Tubeless,Radial",R16,5,339-litres,,12.36 seconds,Hyderabad
0,Petrol,Sedan,"20,608",Manual,1,1st Owner,Toyota,Toyota Yaris,2018,7283,J,₹ 8.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2018,Comprehensive,Petrol,5 Seats,"20,608 Kms",TS07,First Owner,1496 cc,Manual,2018.0,17.1 kmpl,1496 CC,105.94bhp,140Nm,,5,White,1.5 Dual VVT-i Engine,1496,105.94bhp@6000rpm,140Nm@4200rpm,4.0,4.0,DOHC,EFI,,,No,No,,,,,,4425mm,1730mm,1495mm,2550mm,,,1090kg,1580kg,,,,,,,6 Speed,FWD,5,Power,5.1,Disc,Drum,"Tubless, Radial",,4,476,,,Hyderabad
0,Petrol,Sedan,"92,000",Manual,2,2nd Owner,Maruti,Maruti Swift Dzire,2019,5829,VXI 1.2 BS IV,₹ 7.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2019,Comprehensive,Petrol,5 Seats,"92,000 Kms",TS04,Second Owner,1197 cc,Manual,2019.0,22 kmpl,1197 CC,81.80bhp,113Nm,,5,Grey,K Series VVT Engine,1197,81.80bhp@6000rpm,113Nm@4200rpm,4.0,4.0,DOHC,MPFI,,,No,No,,,,,,3995mm,1735mm,1515mm,2450mm,1530mm,1520mm,860Kg,1315Kg,,,,,,,5 Speed,FWD,5,Electric,4.8 metres,Ventilated Disc,Drum,"Tubeless,Radial",,4,378,,12.6 Seconds,Hyderabad
0,Petrol,Hatchback,"67,553",Automatic,2,2nd Owner,Maruti,Maruti Celerio,2018,6054,ZXI Optional AMT BSIV,₹ 5.01 Lakh,₹ 5.06 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2018,Comprehensive,Petrol,5 Seats,"67,553 Kms",TS16,Second Owner,998 cc,Automatic,2018.0,23.1 kmpl,998 CC,67.04bhp,90Nm,,5,Red,K10B Engine,998,67.04bhp@6000rpm,90Nm@3500rpm,3.0,4.0,DOHC,MPFi,73 X 82 mm,11.0:1,No,No,,,,,,3695mm,1600mm,1560mm,2425mm,1420mm,1410mm,850kg,1250kg,,,,,,,5 Speed,FWD,5,Power,4.7 metres,Ventilated Disc,Drum,"Tubeless, Radial",,5,235-litres,150 Kmph,15.05 Seconds,Hyderabad
0,Petrol,Sedan,"95,286",Manual,1,1st Owner,Maruti,Maruti Swift Dzire,2017,4219,VXI Optional,₹ 5.77 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2017,Third Party,Petrol,5 Seats,"95,286 Kms",TS07,First Owner,1197 cc,Manual,2017.0,20.85 kmpl,1197 CC,83.14bhp,115Nm,,5,White,K Series VVT Engine,1197,83.14bhp@6000rpm,115Nm@4000rpm,4.0,4.0,DOHC,MPFI,73 X 71.5 mm,11.0:1,No,No,,,,,,3995mm,1695mm,1555mm,2430mm,1485mm,1495mm,945kg,1415kg,,,,,,,5 Speed,FWD,5,Power,4.8 metres,Ventilated Disc,Drum,"Tubeless,Radial",,4,320-liters,158 Kmph,12.6 Seconds,Hyderabad
0,Diesel,SUV,"66,000",Manual,1,1st Owner,Mahindra,Mahindra XUV500,2015,3801,W6 2WD,₹ 8.95 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2015,Comprehensive,Diesel,7 Seats,"66,000 Kms",TS08,First Owner,2179 cc,Manual,2015.0,16 kmpl,2179 CC,140bhp,330Nm,,7,Silver,mHawk Diesel Engine,2179,140bhp@3750rpm,330Nm@1600-2800rpm,4.0,4.0,DOHC,Direct Injection,,,Yes,No,,,,,,4585mm,1890mm,1785mm,2700mm,,,1840,2510kg,,,,,,,6 Speed ,FWD,7,Power,5.6 metres,Disc,Disc,Tubeless Tyres,,5,720-litres,185 Kmph,10 Seconds,Hyderabad
0,Petrol,Hatchback,"35,929",Manual,1,1st Owner,Hyundai,Hyundai Grand i10,2019,5604,1.2 Kappa Sportz BSIV,₹ 5.21 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2019,Zero Dep,Petrol,5 Seats,"35,929 Kms",TS08,First Owner,1197 cc,Manual,2019.0,18.9 kmpl,1197 CC,81.86bhp,113.75nm,,5,Silver,Kappa VTVT Petrol Engine,1197,81.86bhp@6000rpm,113.75nm@4000rpm,4.0,4.0,DOHC,MPFI,,,No,No,,,,,,3765mm,1660mm,1520mm,2425mm,1479mm,1493mm,1120,,,,,,,,5 Speed,FWD,5,Power,4.8 metres,Disc,Drum,Tubeless,,5,256,165 Kmph,12.9 Seconds,Hyderabad
0,Petrol,SUV,"1,36,035",Manual,1,1st Owner,Honda,Honda BR-V,2016,1185,i-VTEC VX MT,₹ 6.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jan 2017,Comprehensive,Petrol,7 Seats,"1,36,035 Kms",TS09,First Owner,1497 cc,Manual,2016.0,15.4 kmpl,1497 CC,117.3bhp,145Nm,16,7,Grey,i-VTEC Petrol Engine,1497,117.3bhp@6600rpm,145Nm@4600rpm,4.0,4.0,SOHC,,2.99 X 3.46 mm,,No,No,,,,,,4456mm,1735mm,1666mm,2662mm,,,1235kg,,,,,,,,6 Speed,FWD,7,Power,5.3 metres,Disc,Drum,"Tubless, Radial",16,5,223-litres,,,Hyderabad
0,Diesel,MUV,"93,997",Manual,1,1st Owner,Maruti,Maruti Ertiga,2013,4051,ZDI,₹ 6.70 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2014,Third Party insurance,Diesel,7 Seats,"93,997 Kms",TS08,First Owner,1248 cc,Manual,2013.0,20.77 kmpl,1248 CC,88.8bhp,200Nm,15,7,Silver,DDiS Diesel Engine,1248,88.8bhp@4000rpm,200Nm@1750rpm,4.0,4.0,DOHC,CRDI,69.6 X 82 mm,17.6:1,Yes,No,,,,,,4265mm,1695mm,1685mm,2740mm,1480mm,1490mm,1235kg,1845kg,,,,,,,5 Speed ,FWD,7,Power,5.2 metres,Disc,Drum,"Tubeless, Radial",15,5,135-liters,160 kmph,13.3 Seconds,Hyderabad
0,Petrol,Sedan,"60,000",Manual,1,1st Owner,Skoda,Skoda Rapid,2018,3124,1.6 MPI Active BSIV,₹ 7.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2018,Third Party insurance,Petrol,5 Seats,"60,000 Kms",TS07,First Owner,1598 cc,Manual,2018.0,15.41 kmpl,1598 CC,103.2bhp,153Nm,,5,Others,Petrol Engine,1598,103.2bhp@5200-5250rpm,153Nm@3750-3800rpm,4.0,4.0,DOHC,MPFI,,,No,No,,,,,,4413mm,1699mm,1466mm,2552mm,,,1111kg,1680Kg,120mm,,,,,,5 Speed,FWD,5,Power,5.3 meters,Disc,Drum,"Tubeless,Radial",,4,460,185kmph,,Hyderabad
0,Diesel,SUV,"52,220",Manual,1,1st Owner,Maruti,Maruti Vitara Brezza,2019,4303,ZDi Plus Dual Tone,₹ 9.80 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Apr 2019,Comprehensive,Diesel,5 Seats,"52,220 Kms",TS08,First Owner,1248 cc,Manual,2019.0,24.3 kmpl,1248 CC,88.5bhp,200Nm,16,5,Red,DDiS 200 Diesel Engine,1248,88.5bhp@4000rpm,200Nm@1750rpm,4.0,4.0,DOHC,CRDi,69.6 X 82,,Yes,No,,,,,,3995mm,1790mm,1640mm,2500mm,,,1210kg,1680kg,,,,,,,5 Speed,FWD,5,Power,5.2 meters,Ventilated Disc,Drum,"Tubeless,Radial",16,5,328-litres,172 kmph,12.36 Seconds,Hyderabad
0,Petrol,Sedan,"61,659",Manual,2,2nd Owner,Maruti,Maruti Ciaz,2019,6550,Zeta BSIV,₹ 8.30 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2019,Third Party,Petrol,5 Seats,"61,659 Kms",TS10,Second Owner,1462 cc,Manual,2019.0,21.56 kmpl,1462 CC,103.25bhp,138Nm,15,5,White,k15B VVT Engine,1462,103.25bhp@6000rpm,138Nm@4400rpm,4.0,4.0,DOHC,MPFI,74 x 85 mm,,No,No,,,,,,4490 mm,1730 mm,1485 mm,2650 mm,,,1025,1520 Kg,,,,,,,5 Speed,FWD,5,Power,5.4 metres,Ventilated Disc,Drum,"Tubeless, Radial",15,4,510-litres,,,Hyderabad
0,Petrol,Sedan,"65,000",Manual,1,1st Owner,Maruti,Maruti Swift Dzire,2020,7710,ZXI BSVI,₹ 7.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jan 2020,Third Party insurance,Petrol,5 Seats,"65,000 Kms",TS22,First Owner,1197 cc,Manual,2020.0,22.41 kmpl,1197 CC,88.50bhp,113Nm,15,5,White,,1197,88.50bhp@6000rpm,113Nm@4400rpm,4.0,4.0,,,,,,,,,,,,3995mm,1735,1515,2450,,,880-915,1335,160,,,,,,5 Speed,,5,Electric,4.8,Disc,Drum,"Tubeless, Radial",15,4,378,,,Hyderabad
0,Diesel,Hatchback,"1,20,000",Manual,1,1st Owner,Mahindra,Mahindra KUV 100 NXT,2018,6075,D75 K8 Dual Tone,₹ 4.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2018,Third Party insurance,Diesel,6 Seats,"1,20,000 Kms",TS08,First Owner,1198 cc,Manual,2018.0,25.32 kmpl,1198 CC,77bhp,190Nm,15,6,Red,mFALCON D75 Engine,1198,77bhp@3750rpm,190Nm@1750-2250rpm,3.0,4.0,DOHC,CRDi,,,Yes,No,,,,,,3700mm,1735mm,1655mm,2385mm,1490mm,1490mm,925,,,,,,,,5 Speed,FWD,6,Power,5.05 metres,Disc,Drum,"Tubeless,Radial",15,5,243,160 kmph,14.5 seconds,Hyderabad
0,Diesel,Hatchback,"1,10,000",Manual,2,2nd Owner,Maruti,Maruti Swift,2017,4177,VDI Optional,₹ 6 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2017,Third Party insurance,Diesel,5 Seats,"1,10,000 Kms",TS17,Second Owner,1248 cc,Manual,2017.0,25.2 kmpl,1248 CC,74bhp,190Nm,,5,Others,DDiS Diesel Engine,1248,74bhp@4000rpm,190Nm@2000rpm,4.0,4.0,DOHC,CRDI,69.6 X 82 mm,17.6:1,Yes,No,,,,,,3840mm,1735mm,1530mm,2450mm,,,965Kg,1405kg,,,,,,,5 Speed,FWD,5,Power,4.8 metres,Ventilated Disc,Drum,Tubeless Tyres,,5,204-liters,155 Kmph,14.8 Seconds,Hyderabad
0,Petrol,Hatchback,"78,969",Manual,1,1st Owner,Maruti,Maruti Alto 800,2017,10327,VXI,₹ 3.02 Lakh,₹ 3.24 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Apr 2017,Third Party insurance,Petrol,5 Seats,"78,969 Kms",TS15,First Owner,796 cc,Manual,2017.0,22.05 kmpl,796 CC,47.33bhp,69Nm,,5,Red,F8D Petrol Engine,796,47.33bhp@6000rpm,69Nm@3500rpm,3.0,4.0,,,,,,,,,,,,3445mm,1515mm,1475mm,2360mm,1295mm,1290mm,762kg,1185kg,,,,,,,5 Speed,,5,,4.6,Disc,Drum,Tubeless Tyres,,5,,,,Hyderabad
0,Petrol,Hatchback,"38,939",Manual,2,2nd Owner,Hyundai,Hyundai Grand i10 Nios,2021,7094,Asta,₹ 7.36 Lakh,₹ 7.58 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2021,Third Party,Petrol,5 Seats,"38,939 Kms",TS08,Second Owner,1197 cc,Manual,2021.0,20.7 kmpl,1197 CC,81.86bhp,113.8nm,15,5,Silver,1.2 Kappa petrol,1197,81.86bhp@6000rpm,113.8nm@4000rpm,4.0,4.0,,,,,No,,,,,,,3805mm,1680,1520,2450,,,1060,,,,,,,,5-Speed,,5,Electric,,Disc,Drum,"Tubeless, Radial",15,5,,,,Hyderabad
0,Petrol,Hatchback,"88,637",Manual,1,1st Owner,Maruti,Maruti Ignis,2019,5553,1.2 Zeta BSIV,₹ 4.80 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2020,Comprehensive,Petrol,5 Seats,"88,637 Kms",TS05,First Owner,1197 cc,Manual,2019.0,20.89 kmpl,1197 CC,81.80bhp,113Nm,15,5,Grey,1.2-Litre VVT Petrol Engine,1197,81.80bhp@6000rpm,113Nm@4200rpm,4.0,4.0,SOHC,MPFI,,,No,No,,,,,,3700mm,1690mm,1595mm,2435mm,,,835,,,,,,,,5 Speed,FWD,5,Electrical,4.7 m,Disc,Drum,"Tubeless,Radial",15,5,260-litres,,,Hyderabad
0,Petrol,Hatchback,"19,070",Manual,1,1st Owner,Hyundai,Hyundai i20,2021,8159,Asta Turbo iMT,₹ 9.67 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2021,Third Party,Petrol,5 Seats,"19,070 Kms",TS08,First Owner,998 cc,Manual,2021.0,20 kmpl,998 CC,118.36bhp,171.62nm,16,5,Red,1.0 l Turbo GDi petrol,998,118.36bhp@6000rpm,171.62nm@1500-4000rpm,3.0,4.0,,,,,Yes,,,,,,,3995mm,1775mm,1505mm,2580mm,,,1240,,,,,,,,6 Speed IMT,,5,Electric,,Disc,Drum,"Tubeless, Radial",16,5,311,,,Hyderabad
0,Petrol,Hatchback,"68,556",Manual,1,1st Owner,Maruti,Maruti S-Presso,2020,7172,VXI 2019-2022,₹ 4.32 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2020,Zero Dep,Petrol,5 Seats,"68,556 Kms",TS23,First Owner,998 cc,Manual,2020.0,21.7 kmpl,998 CC,65.71bhp,89Nm,,5,Silver,K10C,998,65.71bhp@5500rpm,89Nm@3500rpm,3.0,4.0,,,,,,,,,,,,3565,1520,1567,2380,1316,1318,736-775,1170,,,,,,,5 Speed,FWD,5,Power,4.5,Ventilated Disc,Drum,"Tubeless, Radial",,5,,,,Hyderabad
0,Petrol,Hatchback,"44,356",Manual,1,1st Owner,Ford,Ford Figo,2019,6851,Titanium BSIV,₹ 6 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2020,Not Available,Petrol,5 Seats,"44,356 Kms",TS07,First Owner,1194 cc,Manual,2019.0,20.4 kmpl,1194 CC,94.93bhp,120Nm,15,5,Red,Ti-VCT Petrol Engine,1194,94.93bhp@6500rpm,120Nm@4250rpm,3.0,4.0,DOHC,Direct Injection,,,No,No,,,,,,3941 mm,1704 mm,1525 mm,2490 mm,,,1016-1026kg,,,,,,,,5 Speed,FWD,5,Power,4.9 meters,Ventilated Disc,Drum,Tubeless,15,5,257-litres,157 Kmph,,Hyderabad
0,Petrol,Sedan,"73,143",Manual,1,1st Owner,Maruti,Maruti Swift Dzire,2016,10246,ZXI,₹ 6.10 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jan 2017,Third Party,Petrol,5 Seats,"73,143 Kms",TS06,First Owner,1197 cc,Manual,2016.0,22.41 kmpl,1197 CC,88.50bhp,113Nm,15,5,Silver,,1197,88.50bhp@6000rpm,113Nm@4400rpm,4.0,4.0,,,,,,,,,,,,3995mm,1735,1515,2450,,,880-915,1335,160,,,,,,5 Speed,,5,Electric,4.8,Disc,Drum,"Tubeless, Radial",15,4,378,,,Hyderabad
